event_id,TS_event,SR_event,A_triad,GC,Rel
0,0.9447366772508753,1.0,0.7144166899678192,1.0,0.9063910155511639
1,0.92990614032257,1.0,0.7144166899678192,1.0,0.9028127355208366
2,0.8800096615333278,0.6666666666666666,0.7144166899678192,1.0,0.8046128112905542
3,0.9443944457613279,0.8333333333333334,0.7144166899678192,1.0,0.8659263243706821
4,0.9238414128852854,1.0,0.7144166899678192,1.0,0.901337114733512
5,0.9109136363639334,1.0,0.7144166899678192,1.0,0.8981672160073974
6,0.9263228547038258,0.8333333333333334,0.7144166899678192,1.0,0.8617537486543929
7,0.9357082673152147,1.0,0.7144166899678192,1.0,0.9042177219749016
8,0.9016214200960831,0.6666666666666666,0.7144166899678192,1.0,0.8095079876198987
9,0.9296096234120972,1.0,0.7144166899678192,1.0,0.902740757487881
10,0.9366501904493331,1.0,0.7144166899678192,1.0,0.9044451919831348
11,0.9103062092887421,1.0,0.7144166899678192,1.0,0.8980174467144819
12,0.924695792779034,1.0,0.7144166899678192,1.0,0.9015454344117537
13,0.9411835488903794,1.0,0.7144166899678192,1.0,0.905537583106997
14,0.8889927984099901,1.0,0.7144166899678192,1.0,0.8927142323033074
15,0.9295218577084273,1.0,0.7144166899678192,1.0,0.902719449489061
16,0.9197380648249794,1.0,0.7144166899678192,1.0,0.9003345952258343
17,0.913467715708724,0.25,0.7144166899678192,1.0,0.63554484559387
18,0.929383050474582,1.0,0.7144166899678192,1.0,0.9026857464065975
19,0.8914713809095982,0.5,0.7144166899678192,1.0,0.7512028906129932
20,0.9474877084929098,1.0,0.7144166899678192,1.0,0.9070501388301184
21,0.8713957202706814,1.0,0.7144166899678192,1.0,0.8882633709748706
22,0.9161696414800762,0.5,0.7144166899678192,1.0,0.7563527203173753
23,0.925423822684372,1.0,0.7144166899678192,1.0,0.9017228328456799
24,0.9244122380164166,0.8,0.7144166899678192,1.0,0.852563658277511
25,0.9268110089110781,0.6,0.7144166899678192,1.0,0.7939140842441336
26,0.9283176944817768,0.5,0.7144166899678192,1.0,0.7588475847129584
27,0.9131479515581656,0.6666666666666666,0.7144166899678192,1.0,0.8120829090429599
28,0.9361975938185187,1.0,0.7144166899678192,1.0,0.904335913448059
29,0.9184791049026808,0.8333333333333334,0.7144166899678192,1.0,0.8599236764368576
30,0.8698481201538768,0.75,0.7144166899678192,1.0,0.8262549439288132
31,0.8954195960881416,0.3333333333333333,0.7144166899678192,1.0,0.6795387593258057
32,0.9066526142136567,0.3333333333333333,0.7144166899678192,1.0,0.681660005629804
33,0.8766053793784454,1.0,0.7144166899678192,1.0,0.889588030532778
34,0.8848578942473502,0.5,0.7144166899678192,1.0,0.7498057757965974
35,0.9221503710707009,1.0,0.7144166899678192,1.0,0.9009243690815995
36,0.8812638674299628,0.8333333333333334,0.7144166899678192,1.0,0.8510774378164624
37,0.8693493714214766,0.2,0.7144166899678192,1.0,0.5936684686673377
38,0.9078702619158409,1.0,0.7144166899678192,1.0,0.8974160771419695
39,0.8796277486943168,0.5,0.7144166899678192,1.0,0.7486953388130548
40,0.8906584598176162,1.0,0.7144166899678192,1.0,0.8931320973361023
41,0.9147521095064793,1.0,0.7144166899678192,1.0,0.8991119148411206
42,0.9187426998745595,1.0,0.7144166899678192,1.0,0.9000909048053063
43,0.9276845415162932,1.0,0.7144166899678192,1.0,0.9022730339840008
44,0.963447332479431,1.0,0.7144166899678192,1.0,0.9108458682148366
45,0.926269227262182,1.0,0.7144166899678192,1.0,0.9019287005733921
46,0.9106950029758926,1.0,0.7144166899678192,1.0,0.8981133176435789
47,0.911156531447561,1.0,0.7144166899678192,1.0,0.8982270840840885
48,0.9094528358070754,1.0,0.7144166899678192,1.0,0.8978069093644055
49,0.9345473005534628,1.0,0.7144166899678192,1.0,0.9039371175540889
50,0.947077830951492,1.0,0.7144166899678192,1.0,0.9069520267902911
51,0.9632768815573314,0.75,0.7144166899678192,1.0,0.8476000978351008
52,0.8937215110940204,1.0,0.7144166899678192,1.0,0.8938989985859817
53,0.9092381441407922,1.0,0.7144166899678192,1.0,0.8977539190609268
54,0.9513625993915708,1.0,0.7144166899678192,1.0,0.9079760988402745
55,0.9454492754416779,1.0,0.7144166899678192,1.0,0.9065618859109204
56,0.8672238538593785,0.3333333333333333,0.7144166899678192,1.0,0.6741249297623689
57,0.8953213456394967,1.0,0.7144166899678192,1.0,0.8942987683938844
58,0.9032856843183877,1.0,0.7144166899678192,1.0,0.8962809788884548
59,0.9273829671349049,1.0,0.7144166899678192,1.0,0.9021996966594248
60,0.8955640490140845,1.0,0.7144166899678192,1.0,0.8943593687775918
61,0.9293025261008722,0.75,0.7144166899678192,1.0,0.8400255453160604
62,0.8893396361276471,1.0,0.7144166899678192,1.0,0.8928012919728909
63,0.9179948196272024,0.5,0.7144166899678192,1.0,0.7567291375982433
64,0.9454195165659272,1.0,0.7144166899678192,1.0,0.9065547521117662
65,0.9086365029252581,1.0,0.7144166899678192,1.0,0.8976053716645609
66,0.8929308430997793,0.75,0.7144166899678192,1.0,0.8316827041592451
67,0.9239021605160334,1.0,0.7144166899678192,1.0,0.9013519313306493
68,0.927609580066407,1.0,0.7144166899678192,1.0,0.9022548064127264
69,0.9259062297884939,1.0,0.7144166899678192,1.0,0.9018403229302245
70,0.9145042757557447,0.8,0.7144166899678192,1.0,0.8502699483614693
71,0.911998380953656,1.0,0.7144166899678192,1.0,0.8984344881214076
72,0.9033455809901672,1.0,0.7144166899678192,1.0,0.8962958365668385
73,0.9079272676268099,1.0,0.7144166899678192,1.0,0.8974301641319051
74,0.9053622138285131,1.0,0.7144166899678192,1.0,0.8967956420872648
75,0.9476262720119898,1.0,0.7144166899678192,1.0,0.9070832994627105
76,0.9200529747727111,1.0,0.7144166899678192,1.0,0.9004116519267795
77,0.8721319072679631,0.8,0.7144166899678192,1.0,0.840245003469735
78,0.880417471951526,0.8,0.7144166899678192,1.0,0.8422335897471607
79,0.9073774102798948,0.8333333333333334,0.7144166899678192,1.0,0.8573133315175218
80,0.8959827994503644,1.0,0.7144166899678192,1.0,0.8944638972380814
81,0.8655618465628491,1.0,0.7144166899678192,1.0,0.8867729237881877
82,0.9088118142856202,0.75,0.7144166899678192,1.0,0.8353562087536498
83,0.925805151910181,1.0,0.7144166899678192,1.0,0.9018157092502916
84,0.8789606504322256,0.6666666666666666,0.7144166899678192,1.0,0.8043729203625871
85,0.9398943968547963,1.0,0.7144166899678192,1.0,0.9052273418917242
86,0.850140175788642,1.0,0.7144166899678192,1.0,0.8827963585724102
87,0.8505528039821959,0.0,0.7144166899678192,1.0,0.027919858834389015
88,0.9208682318770725,1.0,0.7144166899678192,1.0,0.9006110489238739
89,0.9109628023119254,1.0,0.7144166899678192,1.0,0.8981793352542438
90,0.9147014253534593,0.6,0.7144166899678192,1.0,0.7913079874580103
91,0.9400708161877486,1.0,0.7144166899678192,1.0,0.9052698169731435
92,0.9242348832236593,1.0,0.7144166899678192,1.0,0.9014330708104414
93,0.941444484830664,1.0,0.7144166899678192,1.0,0.9056003399250332
94,0.8833897251090551,1.0,0.7144166899678192,1.0,0.8913042633085688
95,0.9267553168408842,1.0,0.7144166899678192,1.0,0.9020470063202048
96,0.9018863537459207,1.0,0.7144166899678192,1.0,0.8959336572549991
97,0.9430618822673539,0.8333333333333334,0.7144166899678192,1.0,0.8656207018404574
98,0.9341592242589158,1.0,0.7144166899678192,1.0,0.9038432616287405
99,0.9314447811990862,1.0,0.7144166899678192,1.0,0.903185956923148
100,0.9387975963152161,1.0,0.7144166899678192,1.0,0.9049631397080176
101,0.9250358173450066,0.8333333333333334,0.7144166899678192,1.0,0.861454261383994
102,0.9360556395659603,0.6666666666666666,0.7144166899678192,1.0,0.8171287653865603
103,0.9284771923108285,1.0,0.7144166899678192,1.0,0.9024657068061299
104,0.9450878730242955,1.0,0.7144166899678192,1.0,0.9064752391068891
105,0.9259691190364931,0.8,0.7144166899678192,1.0,0.8529224004703245
106,0.9355728546177764,1.0,0.7144166899678192,1.0,0.9041850063277141
107,0.9632484988350631,1.0,0.7144166899678192,1.0,0.9107988701031754
108,0.9454452929681283,1.0,0.7144166899678192,1.0,0.9065609312419264
109,0.9116473893409865,1.0,0.7144166899678192,1.0,0.8983480327894285
110,0.9362378490126737,0.6666666666666666,0.7144166899678192,1.0,0.8171685273694138
111,0.8567243066801087,0.0,0.7144166899678192,1.0,0.02797036734410659
112,0.9098669999501855,0.4,0.7144166899678192,1.0,0.7140808299401672
113,0.9332078780520907,1.0,0.7144166899678192,1.0,0.9036130555743561
114,0.8828443295226284,0.5,0.7144166899678192,1.0,0.7493788505963337
115,0.9535683376465451,1.0,0.7144166899678192,1.0,0.9085019285009549
116,0.887815565668582,0.4,0.7144166899678192,1.0,0.7097143468323348
117,0.9292729588450486,1.0,0.7144166899678192,1.0,0.9026590129301438
118,0.8648491730948561,0.6666666666666666,0.7144166899678192,1.0,0.8011248012066449
119,0.9220519204185805,0.8,0.7144166899678192,1.0,0.8520189200689844
120,0.9173424677494537,0.8,0.7144166899678192,1.0,0.8509288916609856
121,0.8737415688557449,1.0,0.7144166899678192,1.0,0.8888605827375622
122,0.8962451902201354,0.75,0.7144166899678192,1.0,0.8324533844144237
123,0.9377168546098567,1.0,0.7144166899678192,1.0,0.9047025793087806
124,0.9398651441746856,1.0,0.7144166899678192,1.0,0.9052202983783749
125,0.9420154132387826,1.0,0.7144166899678192,1.0,0.9057376064950661
126,0.9119865604001468,1.0,0.7144166899678192,1.0,0.898431576919814
127,0.9499681877469298,1.0,0.7144166899678192,1.0,0.9076432107980869
128,0.9732961976629134,1.0,0.7144166899678192,1.0,0.9131647839494109
129,0.9076982006821694,0.6,0.7144166899678192,1.0,0.789788997282524
130,0.924139814331218,1.0,0.7144166899678192,1.0,0.9014098890546254
131,0.9473891121602177,1.0,0.7144166899678192,1.0,0.9070265408175673
132,0.9309720956749024,1.0,0.7144166899678192,1.0,0.9030713488956436
133,0.8642811143392627,0.3333333333333333,0.7144166899678192,1.0,0.673552325759968
134,0.9105072614267303,1.0,0.7144166899678192,1.0,0.8980670271122895
